REHB445H,Rehabilitation Counseling with Special Populations
REHB450,Assistive Technology
REHB452,Individual Service Planning
REHB458,Substance Use Disorders Interventions for Special Populations
REHB461,Introduction to Substance Use Disorders and Behavioral Addictions
REHB466,"Advanced Treatment, Recovery and Relapse Prevention"
REHB474,Introduction to Staff Supervision
REHB493,Applied Research in Professional Rehabilitation Practice
REHB495,Internship in Rehabilitation
CARE100,Decision Making for Career Development
CARE461,Introduction to Substance Use Disorders and Behavioral Addictions
CARE471,"Treatment, Recovery & Relapse Prevention"
RTD301,Introduction to Audio Arts
RTD312,Electronic Sports Journalism
RTD321,"Sports, Media and Society"
RTD326,The Entertainment Corporation
RTD331,Digital Graphics Foundations
RTD340,Television Studies
RTD341,Television in the United States
RTD360,Electronic Media Performance
RTD361,Sound Mix in Popular Culture
RTD362I,Sound Art and Practice
RTD363,Radio and Podcast Production
RTD365A,Single Camera Field Production
RTD365B,Multi-Camera Production
RTD369,Directing for Television
RTD373,Music Business Overview
RTD374,The Entertainment Industry: Nashville
RTD375,Introduction to Audio Engineering
RTD376,Advanced Audio Engineering
RTD378,Writing for Game Production
RTD379,Sports Venue Production
RTD382,Digital Character Animation I
RTD383,Writing for Media Arts
RTD384,Campus Media Practicum
RTD385,Newsroom Leadership Practicum
RTD389,Electronic Media Workshop
RTD391,Independent Study
RTD392,Electronic Media Studies Workshop
RTD395,Internship Program
RTD396,Hollywood Studies/Internship
RTD401,Audio Arts Capstone
RTD403,Lighting for Television
RTD405,Media Economics
RTD417,Storytelling
RTD450,Television Documentary Production and Technique
RTD455,"Oral History, Storytelling, and Media"
RTD457,Media Marketing
RTD461,Visual Effects in Post
RTD463,Sound Art II
RTD464,Audio Documentary and Diversity
RTD465,Advanced Television Production
RTD466,Motion Graphics
RTD467,Global Media
RTD469,Video for Non-Majors
RTD476,Creative Audio Producing
RTD478,Game Narratives
RTD479,Multi-Camera Field Production
RTD480,Emerging Media
RTD483,Script to Screen I: Writing the TV Pilot
RTD484,Script to Screen II: TV Pilot Production
RTD485,Editing and Post-Production Workshop
RTD487,Animation I: Modeling
RTD488,Animation II: Animation & Visual EFX
RTD489,Electronic Media Workshop
RTD490,Animation III: Production Studio
RTD491,Independent Study
RTD492,Advanced Electronic Media Studies Workshop
RTD493,Media in Society
RTD495,"Video Art, Installation and Performance"
RTD496,Sound Design
RTD497,History of African American Images in Film
SCI123,Foundations of Scientific Inquiry
SCI201,Career Preparation Seminar for Health Professions
SCI210A,Integrated Science I
SCI210B,Integrated Science II
SCI257,Concurrent Work Experience Credit
SCI258,Work Experience Credit
SCI259,Vocational Education Credit
SCI300,Internship
SCI388,Study Abroad
SOC108,Introduction to Sociology
SOC215,Race and Ethnic Relations in the United States
SOC223,Introduction to Gender and Society
SOC298,Multicultural Applied Experience
SOC301,Theory and Society
SOC302,Contemporary Social Problems
SOC303,Sociology of Deviance
SOC304I,Global Perspectives on the Family
SOC306I,Popular Culture in Society
SOC307,Global Perspectives on Sexual Diversity
SOC308,Statistics for Social Science
SOC310,"Science, Technology and Society"
SOC312,Elements of Sociological Research
SOC321,Society and the Individual
SOC322,Community Organization
SOC340,Sociology of Family
SOC350,Sociology of Leisure
SOC351,Sociology of Religion
SOC352,Sociology of Music
SOC371,Population Problems
SOC372,Criminology
SOC386,Environmental Sociology
SOC396,Readings in Sociology
SOC397,Special Topics in Sociology
SOC399,Internship in Sociology
SOC406,Social Change
SOC407,Sociology of Sexuality
SOC415,Logic of the Social Sciences
SOC423,Sociology of Gender
SOC424,Social Movements and Collective Behavior
SOC435,Social Inequality
SOC437,Sociology of Globalization and Development
SOC438,Sociology of Ethnic Relations in World Perspective
SOC455,Racial Inequality
SOC460,Sociology of Medicine
SOC461,"Women, Crime and Justice"
SOC462,Victims of Crime
SOC465,Sociology of Aging
SOC471,Introduction to Social Demography
SOC473,Juvenile Delinquency
SOC475,Political Sociology
SOC476,Religion and Politics
SOC490,Special Topics in Sociology
SOC497,Senior Seminar
SOC498,Independent Research
SOCW275,Social Welfare as a Social Institution
SOCW291,Social Work with Minority Groups
SOCW295,Volunteerism & Service Learning
SOCW350A,Social Work Special Issues-Practice
SOCW350B,Social Work Special Issues-Policy and Planning
SOCW350C,Social Work Special Issues-Public Welfare Services
SOCW361,Child and Family Services
SOCW363,Social Work Practice with Older Adults
SOCW366,Policies and Programs for Older Adults
SOCW383,Social Work Interviewing and Interpersonal Helping Skills
SOCW396,Readings in Social Work
SOCW397,Statistics for Social Work
SOCW400A,Human Behavior and the Social Environment in Social Work I
SOCW400B,Human Behavior and the Social Environment in Social Work II
SOCW401,Generalist Practice in Social Work I
SOCW402,Generalist Practice in Social Work II
SOCW411,Research Methods in Social Work
SOCW421,Social Welfare Policy
SOCW441,Field Practicum
SOCW442,Field Practicum Seminar
SOCW446A,Selected Topics: Counseling with Individuals
SOCW446B,Selected Topics: Social Work Practice with Groups
SOCW446C,Selected Topics: Social Work Intervention with Traumatic Stress Events
SOCW446D,Selected Topics: Medical Social Work
SOCW446E,Selected Topics: Substance Abuse and Mental Health
SOCW446F,Selected Topics: Social Work Family Therapy
SOCW446G,Selected Topics: Administration and Grant Writing
SOCW446H,Selected Topics: Child Welfare
SOCW446I,Selected Topics: Spirituality
SOCW446J,Selected Topics: Adoption Policy and Practice
SOCW446K,Selected Topics: Military Social Work
SOCW446L,Selected Topics: Other
SOCW478A,International Social Work: Generalist Policy and Practice - Germany
SOCW478B,International Social Work: Classroom Based Generalist Policy & Practice
SOCW478C,International Social Work: Other
SOCW480,Illinois Child Welfare I: Foundation
SOCW482,Illinois Child Welfare 2: Core Competencies
SOCW496,Independent Research in Social Work
SPED300,Introduction to Special Education
SPED405,"Introduction to Early Childhood Special Education Methods: Infants, Toddlers, and Preschoolers with"
SPED408,Characteristics and Methods for Teaching Exceptional Children
SPED409,Cross-Cultural Studies
SPED410,Instructional Planning for Students with Disabilities
SPED411,Assessment in Special Education
SPED412,Introduction to Assessment and Curriculum Methods in Early Childhood Special Education
SPED417,Behavior Management for Children and Youth with Disabilities
SPED418,Methods and Materials for Teaching a Functional Curriculum
SPED419,Academic Methods and Materials for Student with Disabilities
SPED420,Advanced Theories and Practices in Special Education
SPED421,Reading in the Content Areas for Students with Disabilities
SPED422,Teaching Reading in the Elementary School
SPED423,General Procedures in Special Education
SPED425,Home-School Coordination in Special Education
SPED430,Secondary Programming for Students with Disabilities
SPED431,Work-Study Programs for Adolescents Labeled Severely Disabled
SPED490,Readings in Special Education
SPED494A,Practicum in Special Education-Assessment
SPED494B,Practicum in Special Education-Functional Curriculum
SPED495,Internship in Special Education
UNIV001,Volunteer Community Service
UNIV100A,Inquiry: Dual Admission
UNIV100B,Inquiry: Dual Admission
UNIV100C,Inquiry: Dual Admission
UNIV101A,Saluki Success
UNIV101I,Inquiry: Agriculture
UNIV101J,Inquiry: Careers in Music
UNIV101U,Saluki Success
UNIV101X,Inquiry: Intro to IAC
UNIV102,Strategies for Success
UNIV103,Learning Strategies
UNIV105,Majors and Careers
UNIV106,Saluki Cents
UNIV201,Leadership
UNIV250,Success Topics
UNIV301,Backpack to Briefcase
UNIV301A,Undrgrd Res Prof Dev Seminar
UNIV301B,Research Seminar
UNIV388,Study Abroad Cont Enrollment
UNIV401,Navigating Grad & Prof School
UNIV401A,Grad School Prep Seminar
UNIV401B,Grad School Prep Seminar
THEA101,Theater Insight
THEA103A,Beginning Ballet
THEA103B,Beginning Tap Dance
THEA103C,Beginning Jazz Dance
THEA103D,Beginning Modern Dance
THEA203A,Introduction to Voice and Movement
THEA203B,Stage Speech and The IPA
THEA205,Stage Make-up
THEA217,Acting
THEA218A,Beginning Stagecraft-Scenery
THEA218B,Beginning Stagecraft-Lighting
THEA218C,Beginning Stagecraft-Costumes
THEA220,Freshman Theater Seminar
THEA260,Internship
THEA300,Practicum
THEA303A,Movement for the Actor
THEA303B,Voice for the Actor
THEA311A,Script Analysis
THEA311C,Fundamentals of Writing for the Stage and Screen
THEA317A,Intermediate Acting
THEA317B,Intermediate Acting
THEA322,SIUC Summer Theater
THEA323,Musical Theater Dance I
THEA350,Topics Seminar
THEA354A,History of the Theater
THEA354B,History of the Theater
THEA390,Independent Study
THEA400,Production
THEA401A,Stage Management
THEA401B,Stage Management Lab
THEA402,Directing Studio
THEA403A,Advanced Movement for the Actor
THEA403B,Advanced Voice for the Actor
THEA404,Theater Management
THEA406,Properties Studio
THEA407,Scene Design
THEA409,Scene Painting Studio
THEA410,Children's Theater
THEA411C,New Play Development for the Actor
THEA411D,Video Games: The Performance of Play
THEA412,Patterning and Draping for the Theater
THEA413,Drafting for Theater
THEA414,Costume Design
THEA415A,Costume Crafts I
THEA415B,Costume Crafts II
THEA415C,Costume Crafts III
THEA415D,Costume Crafts IV
THEA416A,Structural Design for the Stage Part I
THEA416B,Structural Design for the Stage Part II
THEA417,Advanced Acting
THEA418,Lighting Design
THEA419,Technical Direction
THEA420,Senior Seminar
THEA421,Senior Project
THEA422,Playreading
THEA423,Musical Theater Dance II
THEA424,Audition Techniques
THEA425,Metal Fabrication for Theater
THEA450,Topical Seminar
THEA454,American Theater
THEA455,Dramaturgy
THEA460,Black Theater: Intersections of Culture and Performance
TRM259,Occupational Education Credit
TRM316,Applications of Technical Writing
TRM319,Occupational Internship
TRM320,Work Study Internship
TRM332,Labor-Management Relations
TRM350,Technical Career Subjects
TRM358,Work Experience Credit
TRM359,Occupational Education Credit
TRM361,Fiscal Aspects of Technical Management
TRM362,Legal Aspects of Technical Management
TRM363A,Special Topics in Technical Management-Management Field Experience
TRM363B,Special Topics in Technical Management-Research Management Applications
TRM363C,Special Topics in Technical Management-Comparison Analysis of Organizational Strategies in the Profe
TRM363D,Special Topics in Technical Management-Current Trends
TRM363E,Special Topics in Technical Management-Employee Relations
TRM364,Work Center Management
TRM383,Data Applications and Interpretation
TRM421,Professional Development
TRM425,Operations Management
TRM426,Technology and International Trade
TRM440,Technology and Management of Sustainable Enterprises
TRM464,Managing For Quality
TRM470,Project Management
UHON111,Honors Colloquium
UHON250,Honors Enhancement Series
UHON351F,Honors Seminar in Fine Arts
UHON351I,Honors Seminar in Interdisciplinary Studies
UHON351L,Honors Seminar in Human Health
UHON351M,Honors Seminar in Multicultural Diversity in the United States
UHON351O,Honors Seminar in Social Science
UHON351S1,Honors Seminar in Physical Science
UHON351S2,Honors Seminar in Life Science
UHON351U,Honors Seminar in Humanities
UHON388,Honors International Experience
UHON399,Honors Independent Study
UHON450,Honors Topical Seminar
UHON499,Undergraduate Honors Thesis
WGSS200,Women in French and Francophone Literatures
WGSS201,"Multicultural Perspectives on Women, Gender and Sexuality"
WGSS203,Introduction to Sexual Diversity Studies
WGSS223,Introduction to Gender and Society
WGSS225,Women in Literature
WGSS233,Psychology of Gender in Diverse Contexts
WGSS286,Intimate Relationships and Family Development
WGSS298,Multicultural Applied Experience Option
WGSS300,Feminist Theories
WGSS301I,"Women in Science, Engineering, and Technology"
WGSS302,"Women and Leadership: Government, Law, and Business"
WGSS303I,"Women, Blues, and Literature"
WGSS304,"Women in Media, Literature, Art, and Performance"
WGSS307I,Women in the Visual Arts: Social and Educational Contexts
WGSS314,"Love, Sex, Gender and Philosophy"
WGSS315,Global Perspectives on Sexual Diversity
WGSS320I,"Language, Gender, and Power"
WGSS321,Reproduction and Sexuality
WGSS341,Psychology of Women
WGSS348,Women and Gender History
WGSS356,US Women's History
WGSS357,Women and Work in the United States
WGSS360,American Rural History
WGSS386,Family Studies
WGSS396,Special Topics in Sexual Diversity Studies
WGSS401,Contemporary Feminisms in Global Contexts
WGSS403,Masculinity in the United States
WGSS406A,"Gender, Family and Sexuality in Pre-Modern Europe"
WGSS406B,"Gender, Family and Sexuality in Modern Europe"
WGSS407,Sociology of Sexuality
WGSS410,Transcending Gender
WGSS411,Human Sexuality
WGSS415,"Topics in Gender, Sexuality, and Communication"
WGSS416,Black Feminist Thought as Theory and Praxis
WGSS426,"Gender, Culture and Language"
WGSS437,Lesbian and Gay History in the Modern United States
WGSS438,Women and the Law
WGSS440,Queer Visual Culture
WGSS442,Sociology of Gender
WGSS446,Gender and Global Politics
WGSS448,Gender and Family in Modern US History
WGSS449,Advanced Human Sexuality
WGSS450A,Women in Music
WGSS452A,Traditions of Uppity Women's Blues
WGSS456A,Feminist Philosophy
WGSS456B,Special Topics in Feminist Philosophy
WGSS456C,Women Philosophers
WGSS464,Audio Documentary & Diversity
WGSS465,History of Sexuality
WGSS470,College Student Sexuality
WGSS475,College Student Masculinities
WGSS476,"Women, Crime, and Justice"
WGSS489,"Women, State and Religion in the Middle East"
WGSS490,Readings
WGSS491,Special Topics
WGSS492,Women and Religion
WGSS493,Individual Research
WGSS494,Practicum
WGSS495,"Women, Gender, & Sexuality Studies Student Seminar"
WGSS496,Advanced Special Topics in Sexual Diversity Studies
WGSS497,Independent Study in Sexual Diversity
ZOOL115,General Biology
ZOOL118,Principles of Animal Biology
ZOOL215,Sophomore Seminar in Zoology
ZOOL220,Animal Diversity
ZOOL312I,Conservation of Natural Resources
ZOOL320,Vertebrate Zoology
ZOOL351,Ecological Methods
ZOOL360,Introductory Biostatistics
ZOOL385,Introduction to Marine Biology
ZOOL403,Bee Identification Short Course
ZOOL405,Systematic Biology
ZOOL407,Parasitology
ZOOL408,Herpetology
ZOOL410,Conservation Biology
ZOOL411,Environmental Risk Assessment
ZOOL413,The Invertebrates
ZOOL414,Freshwater Invertebrates
ZOOL415,Limnology
ZOOL425,Invertebrate Paleontology and Paleoecology
ZOOL426,Comparative Endocrinology
ZOOL432,Principles of Toxicology
ZOOL433,Comparative Animal Physiology
ZOOL435,Pollination Ecology
ZOOL438,Plant and Animal Molecular Genetics Laboratory
ZOOL443,Restoration Ecology
ZOOL444,Ecological Analysis of Communities
ZOOL445,Wetland Ecology and Management
ZOOL458,Multiple Stressors in Ecology
ZOOL461,Mammalogy
ZOOL462A,Waterfowl Ecology and Management (Lecture)
ZOOL462B,Waterfowl Ecology and Management (Laboratory)
ZOOL464,Wildlife Administration and Policy
ZOOL465,Ichthyology
ZOOL466,Fish Management
ZOOL467,Ornithology
ZOOL468,Wildlife Biology Principles
ZOOL469,Wildlife Techniques
ZOOL471,Entomology
ZOOL472,Introduction to Systems Biology
ZOOL477,Aquaculture
ZOOL478,Animal Behavior
ZOOL482,Zoology Seminar for Seniors
ZOOL485,Special Topics in Zoology
ZOOL490,"Energetics, Food Webs, and Ecosystems"
ZOOL491,Internship in Zoology
ZOOL492,Individual Research in Zoology
ZOOL493,Honors Research in Zoology
