CHBE 551  Chemical Kinetics & Catalysis  credit: 4 Hours. 
CHBE 553  Surface Chemistry  credit: 4 Hours. 
CHBE 565  CHBE Seminar  credit: 1 Hour. 
CHBE 571  Bioinformatics  credit: 4 Hours. 
CHBE 572  Metabolic Systems Engineering  credit: 4 Hours. 
CHBE 580  Lab Techs in Bioinformatics  credit: 2 Hours. 
CHBE 593  Individual Study  credit: 0 to 4 Hours. 
CHBE 594  Special Topics  credit: 1 to 4 Hours. 
CHBE 597  Special Problems  credit: 2 to 16 Hours. 
CHBE 598  Research Seminar  credit: 0 to 4 Hours. 
CHBE 599  Thesis Research  credit: 0 to 16 Hours. 
CHEM 101  Introductory Chemistry  credit: 3 Hours. 
CHEM 102  General Chemistry I  credit: 3 Hours. 
CHEM 103  General Chemistry Lab I  credit: 1 Hour. 
CHEM 104  General Chemistry II  credit: 3 Hours. 
CHEM 105  General Chemistry Lab II  credit: 1 Hour. 
"CHEM 108  Chemistry, Everyday Phenomena  credit: 3 Hours. "
CHEM 150  First Semester Success in Chemistry  credit: 1 Hour. 
CHEM 197  Individual Study Freshman  credit: 1 to 2 Hours. 
CHEM 199  Undergraduate Open Seminar  credit: 0 to 5 Hours. 
CHEM 202  Accelerated Chemistry I  credit: 3 Hours. 
CHEM 203  Accelerated Chemistry Lab I  credit: 2 Hours. 
CHEM 204  Accelerated Chemistry II  credit: 3 Hours. 
CHEM 205  Accelerated Chemistry Lab II  credit: 2 Hours. 
CHEM 222  Quantitative Analysis Lecture  credit: 2 Hours. 
CHEM 223  Quantitative Analysis Lab  credit: 2 Hours. 
CHEM 232  Elementary Organic Chemistry I  credit: 3 or 4 Hours. 
CHEM 233  Elementary Organic Chem Lab I  credit: 2 Hours. 
CHEM 236  Fundamental Organic Chem I  credit: 4 Hours. 
CHEM 237  Structure and Synthesis  credit: 2 Hours. 
CHEM 293  Cooperative Education Practice  credit: 0 Hours. 
CHEM 295  Chemistry Internship  credit: 0 Hours. 
CHEM 297  Individual Study Sophomore  credit: 1 to 3 Hours. 
CHEM 312  Inorganic Chemistry  credit: 3 Hours. 
CHEM 315  Instrumental Chem Systems Lab  credit: 2 Hours. 
CHEM 317  Inorganic Chemistry Lab  credit: 3 Hours. 
CHEM 332  Elementary Organic Chem II  credit: 4 Hours. 
CHEM 360  Chemistry of the Environment  credit: 3 Hours. 
CHEM 397  Individual Study Junior  credit: 1 to 3 Hours. 
CHEM 420  Instrumental Characterization  credit: 2 Hours. 
CHEM 436  Fundamental Organic Chem II  credit: 3 Hours. 
CHEM 437  Organic Chemistry Lab  credit: 3 Hours. 
CHEM 440  Physical Chemistry Principles  credit: 4 Hours. 
CHEM 442  Physical Chemistry I  credit: 4 Hours. 
CHEM 444  Physical Chemistry II  credit: 4 Hours. 
CHEM 445  Physical Principles Lab I  credit: 2 Hours. 
CHEM 447  Physical Principles Lab II  credit: 2 Hours. 
CHEM 452  Data Science for Chemistry and Engineering  credit: 4 Hours. 
CHEM 460  Green Chemistry  credit: 3 or 4 Hours. 
CHEM 472  Physical Biochemistry  credit: 3 Hours. 
CHEM 474  Drug Discovery & Development  credit: 3 Hours. 
CHEM 480  Polymer Chemistry  credit: 3 or 4 Hours. 
CHEM 482  Polymer Physics  credit: 3 or 4 Hours. 
CHEM 483  Solid State Structural Anlys  credit: 4 Hours. 
CHEM 488  Surfaces and Colloids  credit: 3 or 4 Hours. 
CHEM 492  Special Topics in Chemistry  credit: 1 to 3 Hours. 
CHEM 494  Lab Safety Fundamentals  credit: 1 Hour. 
CHEM 495  Teaching Secondary Chemistry  credit: 4 Hours. 
CHEM 497  Individual Study Senior  credit: 1 to 3 Hours. 
CHEM 499  Senior Thesis  credit: 2 to 6 Hours. 
CHEM 512  Advanced Inorganic Chemistry  credit: 4 Hours. 
CHEM 515  Inorganic Chemistry Seminar  credit: 1 Hour. 
CHEM 516  Physical Inorganic Chemistry  credit: 4 Hours. 
CHEM 517  Advanced Inorganic Chem Lab  credit: 1 to 3 Hours. 
CHEM 518  Topics in Inorganic Chemistry  credit: 2 to 4 Hours. 
CHEM 520  Advanced Analytical Chemistry  credit: 4 Hours. 
CHEM 522  Experimental Spectroscopy  credit: 4 Hours. 
CHEM 524  Electrochemical Methods  credit: 4 Hours. 
CHEM 525  Analytical Chemistry Seminar  credit: 1 Hour. 
CHEM 530  Structure and Spectroscopy  credit: 4 Hours. 
CHEM 532  Physical Organic Chemistry  credit: 4 Hours. 
CHEM 534  Advanced Organic Synthesis  credit: 4 Hours. 
CHEM 535  Organic Chemistry Seminar  credit: 1 Hour. 
CHEM 538  Topics in Organic Chemistry  credit: 2 to 4 Hours. 
CHEM 540  Quantum Mechanics  credit: 4 Hours. 
CHEM 542  Quantum Mech and Spectroscopy  credit: 4 Hours. 
CHEM 544  Statistical Thermodynamics  credit: 4 Hours. 
CHEM 545  Physical Chemistry Seminar  credit: 1 Hour. 
CHEM 546  Advanced Statistical Mechanics  credit: 4 Hours. 
CHEM 548  Molecular Electronic Structure  credit: 4 Hours. 
CHEM 550  Advanced Quantum Dynamics  credit: 4 Hours. 
CHEM 570  Concepts in Chemical Biology  credit: 4 Hours. 
CHEM 571  Chemical Biology Laboratory  credit: 4 Hours. 
CHEM 572  Enzyme Reaction Mechanisms  credit: 3 or 4 Hours. 
CHEM 575  Chemical Biology Seminar  credit: 1 Hour. 
CHEM 576  Computational Chemical Biology  credit: 4 Hours. 
CHEM 582  Chemical Kinetics & Catalysis  credit: 4 Hours. 
CHEM 584  Introduction to Materials Chem  credit: 4 Hours. 
CHEM 585  Materials Chemistry Seminar  credit: 1 Hour. 
CHEM 586  Surface Chemistry  credit: 4 Hours. 
CHEM 588  Physical Methods Mat Chem  credit: 4 Hours. 
CHEM 590  Special Topics in Chemistry  credit: 1 to 4 Hours. 
CHEM 591  Introductory Professional Development for Chemists  credit: 1 Hour. 
CHEM 592  Preparing Graduate Fellowships  credit: 1 Hour. 
CHEM 593  Advanced Professional Development for Chemists  credit: 1 Hour. 
CHEM 595  Graduate Chemistry Internship  credit: 0 Hours. 
CHEM 599  Thesis Research  credit: 0 to 16 Hours. 
CHIN 199  Undergraduate Open Seminar  credit: 1 to 5 Hours. 
CHIN 201  Elementary Chinese I  credit: 5 Hours. 
CHIN 202  Elementary Chinese II  credit: 5 Hours. 
CHIN 203  Intermediate Chinese I  credit: 5 Hours. 
CHIN 204  Intermediate Chinese II  credit: 5 Hours. 
CHIN 241  Chinese Reading and Writing  credit: 4 Hours. 
CHIN 242  Chinese Reading and Writing  credit: 4 Hours. 
CHIN 305  Advanced Chinese I  credit: 5 Hours. 
CHIN 306  Advanced Chinese II  credit: 5 Hours. 
CHIN 407  Intro to Classical Chinese  credit: 3 or 4 Hours. 
CHIN 408  Readings in Literary Chinese  credit: 3 or 4 Hours. 
CHIN 409  Social Science Rdgs Chinese  credit: 3 or 4 Hours. 
CHIN 440  Fourth-Year Chinese I  credit: 3 or 4 Hours. 
CHIN 441  Fourth-Year Chinese II  credit: 3 or 4 Hours. 
CHIN 490  Readings in Chinese Lit  credit: 3 or 4 Hours. 
CHIN 499  Study Abroad  credit: 0 to 18 Hours. 
CHLH 336  Tomorrow's Environment  credit: 3 Hours. 
CHLH 340  Health Promotion Practicum  credit: 3 Hours. 
CHLH 390  Honors  credit: 2 Hours. 
CHLH 429  Research Techniques  credit: 4 Hours. 
CHLH 439  Health Applications of GIS  credit: 3 Hours. 
"CHLH 473  Immigration, Health & Society  credit: 3 or 4 Hours. "
CHLH 551  Health Administration Professionalism  credit: 1 Hour. 
CHLH 580  Landscapes and Human Health  credit: 3 Hours. 
CHLH 581  Professionalism in Public Health  credit: 1 Hour. 
CHLH 585  Community Health Internship  credit: 4 Hours. 
CHLH 591  Seminar  credit: 1 Hour. 
CHP 199  Special Topics  credit: 1 to 6 Hours. 
CHP 395  Interdisciplinary Seminar  credit: 3 Hours. 
CHP 396  Interdisciplinary Seminar ACP  credit: 3 Hours. 
CIC 390  CIC Intercampus Reg  credit: 0 to 18 Hours. 
CIC 500  CIC Traveling Scholar  credit: 0 to 20 Hours. 
CI 199  Undergraduate Open Seminar  credit: 1 to 5 Hours. 
CI 205  Undergraduate Honors Research  credit: 1 Hour. 
CI 210  Introduction to Digital Learning Environments  credit: 3 Hours. 
CI 260  Serving Children in Schools and the Community  credit: 3 Hours. 
CI 355  Creative Dance for Children  credit: 3 Hours. 
CI 395  Independent Study  credit: 2 or 3 Hours. 
CI 401  Introductory Teaching in a Diverse Society  credit: 3 Hours. 
CI 402  Teaching Diverse Middle Grade Students  credit: 3 Hours. 
CI 403  Teaching a Diverse High School Student Population  credit: 3 Hours. 
CI 404  Teaching and Assessing Secondary School Students  credit: 3 Hours. 
CI 405  Introduction to Teaching Elementary Age Children  credit: 3 Hours. 
CI 406  Theory Practice in Elementary School Teaching I  credit: 3 Hours. 
CI 407  Theory Practice in Elementary School Teaching II  credit: 3 Hours. 
"CI 410  Middle School Instruction, Philosophy and Structures  credit: 3 Hours. "
"CI 415  Language Varieties, Cultures and Learning  credit: 3 Hours. "
CI 420  Foundations of Early Childhood Education  credit: 5 Hours. 
CI 421  Principles and Practices in Early Childhood Education  credit: 3 Hours. 
"CI 422  Families, Communities, Schools  credit: 3 or 4 Hours. "
CI 424  Child Development & Technology  credit: 3 or 4 Hours. 
"CI 425  Early Childhood Education Instructional Planning, Assessment & Learning Environments  credit: 3 Hours. "
CI 430  Teaching Children Mathematics  credit: 3 Hours. 
CI 431  Teaching Elementary Mathematics  credit: 4 Hours. 
CI 432  Investigative Approach to Elementary Mathematics Instruction  credit: 3 Hours. 
CI 433  Foundations of Bilingual Education  credit: 4 Hours. 
CI 434  Teaching Secondary Mathematics  credit: 3 Hours. 
CI 435  Technology Applications for Teachers  credit: 4 Hours. 
CI 436  Technology and Mathematics Education  credit: 3 or 4 Hours. 
CI 437  Educational Game Design  credit: 3 or 4 Hours. 
CI 438  Computer Programming and the Classroom  credit: 3 or 4 Hours. 
CI 439  Critiques of Educational Technology  credit: 3 or 4 Hours. 
CI 441  Math Content for Early Childhood Education (PK-2)  credit: 3 Hours. 
"CI 442  Math, Science, and Techniques in Early Childhood Education  credit: 5 Hours. "
CI 443  Mathematics in Early Childhood Education  credit: 3 Hours. 
CI 444  ECE Social Studies Content and Methods  credit: 3 Hours. 
CI 445  Science and Social Studies Inquiry  credit: 3 Hours. 
CI 446  Culture in the Classroom  credit: 2 to 4 Hours. 
CI 447  Early Childhood Education Science Content & Methods  credit: 3 Hours. 
CI 448  Teaching Elementary Social Studies  credit: 3 Hours. 
CI 449  Issues in Latina/o Education  credit: 2 to 4 Hours. 
CI 450  Teaching Elementary Science I  credit: 3 Hours. 
CI 451  Teaching Elementary Science II  credit: 3 Hours. 
CI 452  Social Studies as Action and Inquiry  credit: 3 or 4 Hours. 
CI 453  Professional Learning Community I  credit: 2 Hours. 
CI 454  Professional Learning Community II  credit: 2 Hours. 
CI 455  Fundamentals of Trauma-Informed Education  credit: 3 or 4 Hours. 
CI 456  Classroom Structure  credit: 3 or 4 Hours. 
CI 465  Language Literacy in Early Childhood Education I  credit: 3 Hours. 
CI 466  Language Literacy in Early Childhood Education II  credit: 3 Hours. 
CI 467  Principles in Teaching Literature to Children and Youth  credit: 3 Hours. 
CI 468  Children's Literature for Early Childhood Education  credit: 3 Hours. 
CI 471  Principles and Practices to Foster Independence in Reading  credit: 3 or 4 Hours. 
CI 472  Teaching Reading in Grades 4-12  credit: 2 or 4 Hours. 
CI 473  Disciplinary Literacy  credit: 2 or 3 Hours. 
CI 474  Multiliteracies with Diverse Students  credit: 3 Hours. 
CI 475  Teaching Elementary Reading and Language Arts I  credit: 3 or 4 Hours. 
CI 476  Teaching Elementary and Middle Grade Language Arts  credit: 3 Hours. 
CI 477  Bilingual/ESL Methods & Materials  credit: 4 Hours. 
CI 480  Introduction to Computer Science for CS Teachers  credit: 4 Hours. 
CI 482  Social Learning and Multimedia  credit: 3 or 4 Hours. 
CI 483  Computer Systems for CS Teachers  credit: 2 Hours. 
CI 485  Assessing Student Performance  credit: 3 or 4 Hours. 
CI 486  Teaching Methods for Computer Science  credit: 4 Hours. 
CI 487  Data Structures for Computer Science Teachers  credit: 4 Hours. 
CI 488  Capstone Project for Computer Science Teachers  credit: 4 Hours. 
CI 489  Educational Technology Capstone Course  credit: 3 or 4 Hours. 
CI 491  History of Mathematics  credit: 3 or 4 Hours. 
CI 492  Discrete Mathematics for CS Teachers  credit: 2 Hours. 
CI 499  Issues and Development in Education  credit: 2 to 4 Hours. 
CI 501  Curriculum Development for the 21st Century  credit: 4 Hours. 
CI 502  Introduction to Reading  credit: 2 or 4 Hours. 
"CI 503  Reading Instruction, K-5  credit: 4 Hours. "
"CI 504  Reading Instruction, 6-12  credit: 4 Hours. "
CI 505  Reading for Diverse Students  credit: 4 Hours. 
CI 506  Reading Coaching & Leadership  credit: 4 Hours. 
CI 507  Problems & Trends in Special Fields  credit: 4 Hours. 
CI 508  Urban Schools and Schooling  credit: 4 Hours. 
CI 509  Curriculum Research  credit: 4 Hours. 
"CI 511  Attention, Learning and Technology  credit: 4 Hours. "
CI 512  Multicultural Education and Global Perspectives  credit: 4 Hours. 
CI 513  Collaborative Learning in Classrooms  credit: 4 Hours. 
CI 516  Culture and Cultural Context in Educational Evaluation  credit: 4 Hours. 
CI 517  Bilingual and English as a Second Language Assessment  credit: 4 Hours. 
CI 518  Evaluation of Educational Programs  credit: 4 Hours. 
CI 519  Methods of Child Study  credit: 4 Hours. 
CI 520  History of Early Childhood Pedagogy and Programs  credit: 4 Hours. 
CI 521  Current Problems and Trends in Early Childhood Education  credit: 4 Hours. 
CI 522  Arts in Early Childhood and Elementary: Curriculum in Context  credit: 4 Hours. 
CI 526  Capstone II: Completion  credit: 4 Hours. 
CI 530  Trends and Issues in Mathematics Education  credit: 4 Hours. 
CI 532  Professional Development in Mathematics Education  credit: 4 Hours. 
CI 533  Problem Solving in Mathematics Education  credit: 4 Hours. 
CI 534  Teaching and Learning Geometry  credit: 4 Hours. 
CI 535  Teaching and Learning Algebra  credit: 4 Hours. 
CI 536  Curriculum and Instruction Proseminar  credit: 2 or 4 Hours. 
CI 537  Discourse in STEM Classrooms  credit: 4 Hours. 
CI 538  Qualitative Analysis of Video Data  credit: 4 Hours. 
CI 539  Introduction to Educational Data Mining  credit: 4 Hours. 
CI 540  Current Issues in Science Education  credit: 4 Hours. 
CI 541  Learning in Science  credit: 4 Hours. 
CI 542  Science Education and the Philosophy of Science  credit: 4 Hours. 
CI 543  Constructivism & STEM Education  credit: 4 Hours. 
CI 544  Education Reforms & Inquiry  credit: 4 Hours. 
CI 545  Virtual Worlds in Education  credit: 4 Hours. 
CI 546  MST Proseminar II  credit: 2 Hours. 
CI 547  Sociopolitical Perspectives on Mathematics and Science Education  credit: 4 Hours. 
CI 548  Capstone Project  credit: 2 Hours. 
CI 550  Methods of Educational Inquiry  credit: 4 Hours. 
CI 552  Qualitative Writing  credit: 4 Hours. 
CI 554  Advanced Instructional Approach  credit: 4 Hours. 
CI 555  Advanced Educational Technologies for Engagement and Interactive Learning  credit: 4 Hours. 
CI 556  Learning and the Body  credit: 4 Hours. 
CI 557  Using Theory in Teacher Education Research  credit: 4 Hours. 
CI 558  Programs in Teacher Education  credit: 4 Hours. 
CI 560  Trends & Issues in Language Arts  credit: 4 Hours. 
CI 561  Theory & Practice in Children's and Youth's Composition  credit: 4 Hours. 
CI 562  Linguistics and the School Curriculum  credit: 4 Hours. 
CI 563  Writing Studies  credit: 4 Hours. 
CI 565  Topics Research and Writing  credit: 4 Hours. 
CI 566  Topics Writ Pedagogy & Design  credit: 4 Hours. 
CI 567  Children's Literature in the School Curriculum  credit: 4 Hours. 
CI 568  Contemporary Children's Literature  credit: 4 Hours. 
CI 569  Topics Discourse and Writing  credit: 4 Hours. 
CI 570  Issues & Trends in Reading  credit: 4 Hours. 
CI 573  Early Childhood and Elementary Reading Instruction  credit: 4 Hours. 
CI 575  Assessment in Reading  credit: 4 Hours. 
CI 576  Assessment-Based Reading Instruction  credit: 4 Hours. 
CI 577  Clinical Practicum in Reading  credit: 4 Hours. 
CI 578  Biliteracy Development of Young Children  credit: 4 Hours. 
CI 580  Qualitative Research in Language and Literacy Education  credit: 4 Hours. 
CI 581  Aesthetics and Curriculum  credit: 4 Hours. 
CI 582  Reading and Writing Across the Curriculum  credit: 4 Hours. 
CI 584  Theories in Second Language Acquisition  credit: 4 Hours. 
CI 585  Informational Children's Literature  credit: 4 Hours. 
CI 586  Topics in Digital Studies  credit: 4 Hours. 
CI 587  Multicultural Literature K-12  credit: 4 Hours. 
CI 590  Seminar for Advanced Study of Education  credit: 0 to 8 Hours. 
CI 591  Field Study & Thesis Seminar  credit: 4 to 8 Hours. 
CI 592  Ed.D. Proseminar  credit: 2 Hours. 
CI 595  Independent Study  credit: 2 or 4 Hours. 
CI 599  Thesis Research  credit: 0 to 16 Hours. 
CLCV 100  Vocabulary Building from Greek and Latin Roots  credit: 3 Hours. 
CLCV 102  Medical Terms-GRK & LAT Roots  credit: 3 Hours. 
CLCV 111  Mythology of Greece and Rome  credit: 2 Hours. 
CLCV 114  Introduction to Ancient Greek Culture  credit: 3 Hours. 
CLCV 115  Mythology of Greece and Rome  credit: 3 Hours. 
CLCV 116  Introduction to Ancient Roman Culture  credit: 3 Hours. 
CLCV 120  The Classical Tradition  credit: 3 Hours. 
"CLCV 131  Classical Archaeology, Greece  credit: 3 Hours. "
"CLCV 132  Class Archaeology, Rome-Italy  credit: 3 Hours. "
CLCV 133  Archaeology of Israel  credit: 3 Hours. 
CLCV 160  Ancient Greek & Roman Religion  credit: 3 Hours. 
CLCV 199  Undergraduate Open Seminar  credit: 1 to 5 Hours. 
CLCV 203  Ancient Philosophy  credit: 4 Hours. 
CLCV 206  Classical Allusions in Cinema  credit: 3 Hours. 
CLCV 217  Greek Art  credit: 3 Hours. 
CLCV 220  Exploring the Greek and Roman World  credit: 3 Hours. 
CLCV 221  Odysseus and Other Heroes  credit: 3 Hours. 
CLCV 222  Introduction to Greek and Roman Theater  credit: 3 Hours. 
CLCV 224  Greco-Roman Antiquity and US Minority Cultures  credit: 3 Hours. 
"CLCV 225  Greco-Roman Demo, Econ, Cult  credit: 3 Hours. "
CLCV 230  Ancient Engineering  credit: 3 Hours. 
CLCV 231  Development of Ancient Cities  credit: 3 Hours. 
CLCV 232  Ancient Greek Sanctuaries  credit: 3 Hours. 
CLCV 240  Gender & Sexuality in Greco-Roman Antiquity  credit: 3 Hours. 
CLCV 250  Sports and Society in Greece and Rome  credit: 3 Hours. 
CLCV 323  The Comic Imagination  credit: 3 Hours. 
CLCV 410  Ancient Egyptian & Greek Arch  credit: 3 Hours. 
CLCV 411  Ancient Roman Architecture  credit: 3 Hours. 
CLCV 430  History of Translation  credit: 3 or 4 Hours. 
CLCV 440  Roman Republic to 44 B C  credit: 3 or 4 Hours. 
CLCV 443  The Archaeology of Greece  credit: 3 Hours. 
CLCV 444  The Archaeology of Italy  credit: 3 Hours. 
CLCV 450  Classics Internship  credit: 1 to 4 Hours. 
CLCV 490  Topics in Classical Literature  credit: 3 or 4 Hours. 
CLCV 491  Topics Classic Arch & Civ  credit: 3 or 4 Hours. 
CLCV 492  Senior Thesis  credit: 2 to 4 Hours. 
CLCV 493  Independent Reading  credit: 1 to 4 Hours. 
